 -11:00:00	f	Pacific/Midway	Pacific/Niue	Pacific/Pago_Pago	Pacific/Samoa	US/Samoa
 -10:00:00	f	Pacific/Honolulu	Pacific/Johnston	Pacific/Rarotonga	Pacific/Tahiti	US/Hawaii
 -09:30:00	f	Pacific/Marquesas
 -09:00:00	f	Pacific/Gambier
 -09:00:00	t	America/Adak	America/Atka	US/Aleutian
 -08:00:00	f	Pacific/Pitcairn
 -08:00:00	t	America/Anchorage	America/Juneau	America/Metlakatla	America/Nome	America/Sitka	America/Yakutat	US/Alaska
 -07:00:00	f	America/Creston	America/Dawson	America/Dawson_Creek	America/Fort_Nelson	America/Hermosillo	America/Mazatlan	America/Phoenix	America/Whitehorse	Canada/Yukon	Mexico/BajaSur	US/Arizona
 -07:00:00	t	America/Ensenada	America/Los_Angeles	America/Santa_Isabel	America/Tijuana	America/Vancouver	Canada/Pacific	Mexico/BajaNorte	US/Pacific
 -06:00:00	f	America/Bahia_Banderas	America/Belize	America/Chihuahua	America/Costa_Rica	America/El_Salvador	America/Guatemala	America/Managua	America/Merida	America/Mexico_City	America/Monterrey	America/Regina	America/Swift_Current	America/Tegucigalpa	Canada/Saskatchewan	Mexico/General	Pacific/Galapagos
 -06:00:00	t	America/Boise	America/Cambridge_Bay	America/Ciudad_Juarez	America/Denver	America/Edmonton	America/Inuvik	America/Shiprock	America/Yellowknife	Canada/Mountain	MST7MDT	Navajo	US/Mountain
 -05:00:00	f	America/Atikokan	America/Bogota	America/Cancun	America/Cayman	America/Coral_Harbour	America/Eirunepe	America/Guayaquil	America/Jamaica	America/Lima	America/Panama	America/Porto_Acre	America/Rio_Branco	Brazil/Acre	EST	Jamaica
 -05:00:00	t	America/Chicago	America/Indiana/Knox	America/Indiana/Tell_City	America/Knox_IN	America/Matamoros	America/Menominee	America/North_Dakota/Beulah	America/North_Dakota/Center	America/North_Dakota/New_Salem	America/Ojinaga	America/Rainy_River	America/Rankin_Inlet	America/Resolute	America/Winnipeg	Canada/Central	Chile/EasterIsland	Pacific/Easter	US/Central	US/Indiana-Starke
 -04:00:00	f	America/Anguilla	America/Antigua	America/Aruba	America/Asuncion	America/Barbados	America/Blanc-Sablon	America/Boa_Vista	America/Campo_Grande	America/Caracas	America/Cuiaba	America/Curacao	America/Dominica	America/Grenada	America/Guadeloupe	America/Guyana	America/Kralendijk	America/La_Paz	America/Lower_Princes	America/Manaus	America/Marigot	America/Martinique	America/Montserrat	America/Port_of_Spain	America/Porto_Velho	America/Puerto_Rico	America/Santo_Domingo	America/St_Barthelemy	America/St_Kitts	America/St_Lucia	America/St_Thomas	America/St_Vincent	America/Tortola	America/Virgin	Brazil/West
 -04:00:00	t	America/Detroit	America/Fort_Wayne	America/Grand_Turk	America/Havana	America/Indiana/Indianapolis	America/Indiana/Marengo	America/Indiana/Petersburg	America/Indiana/Vevay	America/Indiana/Vincennes	America/Indiana/Winamac	America/Indianapolis	America/Iqaluit	America/Kentucky/Louisville	America/Kentucky/Monticello	America/Louisville	America/Montréal	America/Nassau	America/New_York	America/Nipigon	America/Pangnirtung	America/Port-au-Prince	America/Thunder_Bay	America/Toronto	Canada/Eastern	Cuba	EST5EDT	US/East-Indiana	US/Eastern	US/Michigan
 -03:00:00	f	America/Araguaina	America/Argentina/Buenos_Aires	America/Argentina/Catamarca	America/Argentina/ComodRivadavia	America/Argentina/Cordoba	America/Argentina/Jujuy	America/Argentina/La_Rioja	America/Argentina/Mendoza	America/Argentina/Rio_Gallegos	America/Argentina/Salta	America/Argentina/San_Juan	America/Argentina/San_Luis	America/Argentina/Tucuman	America/Argentina/Ushuaia	America/Bahia	America/Belem	America/Buenos_Aires	America/Catamarca	America/Cayenne	America/Cordoba	America/Fortaleza	America/Jujuy	America/Maceio	America/Mendoza	America/Montevideo	America/Paramaribo	America/Punta_Arenas	America/Recife	America/Rosario	America/Santarem	America/Sao_Paulo	Antarctica/Palmer	Antarctica/Rothera	Atlantic/Stanley	Brazil/East
 -03:00:00	t	America/Glace_Bay	America/Goose_Bay	America/Halifax	America/Moncton	America/Santiago	America/Thule	Atlantic/Bermuda	Canada/Atlantic	Chile/Continental
 -02:30:00	t	America/St_Johns	Canada/Newfoundland
 -02:00:00	f	America/Noronha	Atlantic/South_Georgia	Brazil/DeNoronha
 -02:00:00	t	America/Godthab	America/Miquelon	America/Nuuk
 -01:00:00	f	Atlantic/Cape_Verde
 00:00:00	f	Africa/Abidjan	Africa/Accra	Africa/Bamako	Africa/Banjul	Africa/Bissau	Africa/Conakry	Africa/Dakar	Africa/Freetown	Africa/Lome	Africa/Monrovia	Africa/Nouakchott	Africa/Ouagadougou	Africa/Sao_Tome	Africa/Timbuktu	America/Danmarkshavn	Atlantic/Reykjavik	Atlantic/St_Helena	Greenwich	Iceland	Zulu
 00:00:00	t	America/Scoresbysund	Atlantic/Azores
 01:00:00	f	Africa/Algiers	Africa/Bangui	Africa/Brazzaville	Africa/Casablanca	Africa/Douala	Africa/El_Aaiun	Africa/Kinshasa	Africa/Lagos	Africa/Libreville	Africa/Luanda	Africa/Malabo	Africa/Ndjamena	Africa/Niamey	Africa/Porto-Novo	Africa/Tunis	Eire	Europe/Dublin
 01:00:00	t	Atlantic/Canary	Atlantic/Faeroe	Atlantic/Faroe	Atlantic/Madeira	Europe/Belfast	Europe/Guernsey	Europe/Isle_of_Man	Europe/Jersey	Europe/Lisbon	Europe/London	GB	GB-Eire	Portugal	WET
 02:00:00	f	Africa/Blantyre	Africa/Bujumbura	Africa/Gaborone	Africa/Harare	Africa/Johannesburg	Africa/Juba	Africa/Khartoum	Africa/Kigali	Africa/Lubumbashi	Africa/Lusaka	Africa/Maputo	Africa/Maseru	Africa/Mbabane	Africa/Tripoli	Africa/Windhoek	Europe/Kaliningrad	Libya
 02:00:00	t	Africa/Ceuta	Antarctica/Troll	Arctic/Longyearbyen	Atlantic/Jan_Mayen	CET	Europe/Amsterdam	Europe/Andorra	Europe/Belgrade	Europe/Berlin	Europe/Bratislava	Europe/Brussels	Europe/Budapest	Europe/Busingen	Europe/Copenhagen	Europe/Gibraltar	Europe/Ljubljana	Europe/Luxembourg	Europe/Madrid	Europe/Malta	Europe/Monaco	Europe/Oslo	Europe/Paris	Europe/Podgorica	Europe/Prague	Europe/Rome	Europe/San_Marino	Europe/Sarajevo	Europe/Skopje	Europe/Stockholm	Europe/Tirane	Europe/Vaduz	Europe/Vatican	Europe/Vienna	Europe/Warsaw	Europe/Zagreb	Europe/Zurich	MET	Poland
 03:00:00	f	Africa/Addis_Ababa	Africa/Asmara	Africa/Asmera	Africa/Dar_es_Salaam	Africa/Djibouti	Africa/Kampala	Africa/Mogadishu	Africa/Nairobi	Antarctica/Syowa	Asia/Aden	Asia/Amman	Asia/Baghdad	Asia/Bahrain	Asia/Damascus	Asia/Istanbul	Asia/Kuwait	Asia/Qatar	Asia/Riyadh	Europe/Istanbul	Europe/Kirov	Europe/Minsk	Europe/Moscow	Europe/Simferopol	Europe/Volgograd	Indian/Antananarivo	Indian/Comoro	Indian/Mayotte	Turkey
 03:00:00	t	Africa/Cairo	Asia/Beirut	Asia/Famagusta	Asia/Gaza	Asia/Hebron	Asia/Jerusalem	Asia/Nicosia	Asia/Tel_Aviv	EET	Egypt	Europe/Athens	Europe/Bucharest	Europe/Chisinau	Europe/Helsinki	Europe/Kiev	Europe/Kyiv	Europe/Mariehamn	Europe/Nicosia	Europe/Riga	Europe/Sofia	Europe/Tallinn	Europe/Tiraspol	Europe/Uzhgorod	Europe/Vilnius	Europe/Zaporozhye	Israel
 03:30:00	f	Asia/Tehran	Iran
 04:00:00	f	Asia/Baku	Asia/Dubai	Asia/Muscat	Asia/Tbilisi	Asia/Yerevan	Europe/Astrakhan	Europe/Samara	Europe/Saratov	Europe/Ulyanovsk	Indian/Mahe	Indian/Mauritius	Indian/Reunion
 04:30:00	f	Asia/Kabul
 05:00:00	f	Antarctica/Mawson	Asia/Aqtau	Asia/Aqtobe	Asia/Ashgabat	Asia/Ashkhabad	Asia/Atyrau	Asia/Dushanbe	Asia/Karachi	Asia/Oral	Asia/Qyzylorda	Asia/Samarkand	Asia/Tashkent	Asia/Yekaterinburg	Indian/Kerguelen	Indian/Maldives
 05:30:00	f	Asia/Calcutta	Asia/Colombo	Asia/Kolkata
 05:45:00	f	Asia/Kathmandu	Asia/Katmandu
 06:00:00	f	Antarctica/Vostok	Asia/Almaty	Asia/Bishkek	Asia/Dacca	Asia/Dhaka	Asia/Kashgar	Asia/Omsk	Asia/Qostanay	Asia/Thimbu	Asia/Thimphu	Asia/Urumqi	Indian/Chagos
 06:30:00	f	Asia/Rangoon	Asia/Yangon	Indian/Cocos
 07:00:00	f	Antarctica/Davis	Asia/Bangkok	Asia/Barnaul	Asia/Ho_Chi_Minh	Asia/Hovd	Asia/Jakarta	Asia/Krasnoyarsk	Asia/Novokuznetsk	Asia/Novosibirsk	Asia/Phnom_Penh	Asia/Pontianak	Asia/Saigon	Asia/Tomsk	Asia/Vientiane	Indian/Christmas
 08:00:00	f	Asia/Brunei	Asia/Choibalsan	Asia/Chongqing	Asia/Chungking	Asia/Harbin	Asia/Hong_Kong	Asia/Irkutsk	Asia/Kuala_Lumpur	Asia/Kuching	Asia/Macao	Asia/Macau	Asia/Makassar	Asia/Manila	Asia/Shanghai	Asia/Singapore	Asia/Taipei	Asia/Ujung_Pandang	Asia/Ulaanbaatar	Asia/Ulan_Bator	Australia/Perth	Australia/West	Hongkong	PRC	ROC	Singapore
 08:45:00	f	Australia/Eucla
 09:00:00	f	Asia/Chita	Asia/Dili	Asia/Jayapura	Asia/Khandyga	Asia/Pyongyang	Asia/Seoul	Asia/Tokyo	Asia/Yakutsk	Japan	Pacific/Palau
 09:30:00	f	Australia/Adelaide	Australia/Broken_Hill	Australia/Darwin	Australia/North	Australia/South	Australia/Yancowinna
 10:00:00	f	Antarctica/DumontDUrville	Antarctica/Macquarie	Asia/Ust-Nera	Asia/Vladivostok	Australia/ACT	Australia/Brisbane	Australia/Canberra	Australia/Currie	Australia/Hobart	Australia/Lindeman	Australia/Melbourne	Australia/NSW	Australia/Queensland	Australia/Sydney	Australia/Tasmania	Australia/Victoria	Pacific/Chuuk	Pacific/Guam	Pacific/Port_Moresby	Pacific/Saipan	Pacific/Truk	Pacific/Yap
 10:30:00	f	Australia/LHI	Australia/Lord_Howe
 11:00:00	f	Antarctica/Casey	Asia/Magadan	Asia/Sakhalin	Asia/Srednekolymsk	Pacific/Bougainville	Pacific/Efate	Pacific/Guadalcanal	Pacific/Kosrae	Pacific/Norfolk	Pacific/Noumea	Pacific/Pohnpei	Pacific/Ponape
 12:00:00	f	Asia/Anadyr	Asia/Kamchatka	Kwajalein	Pacific/Fiji	Pacific/Funafuti	Pacific/Kwajalein	Pacific/Majuro	Pacific/Nauru	Pacific/Tarawa	Pacific/Wake	Pacific/Wallis
 13:00:00	f	Pacific/Apia	Pacific/Enderbury	Pacific/Fakaofo	Pacific/Kanton	Pacific/Tongatapu
 13:00:00	t	Antarctica/McMurdo	Antarctica/South_Pole	NZ	Pacific/Auckland
 13:45:00	t	NZ-CHAT	Pacific/Chatham
 14:00:00	f	Pacific/Kiritimati
